PO_Line_ID,PO_ID,Vendor_ID,Product_ID,Department_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity,Unit_Price,Currency,PO_Status
L000937,PO000434,V020,P0029,D08,2025-01-19,2025-01-22,2025-01-22,378.0,269.68,USD,Completed
L016287,PO007398,V033,P0094,D08,2024-01-12,2024-01-23,2024-02-05,41.0,168.81,USD,Completed
L011009,PO004960,V019,P0034,D01,2024-01-15,2024-01-18,2024-01-16,229.0,523.5,USD,Completed 
L002299,PO001027,V002,P0017,D03,2025-10-09,2025-10-20,2025-10-26,20.0,1202.78,USD,Completed
L001356,PO000610,V018,P0037,D01,2025-09-30,2025-10-02,2025-10-22,51.0,540.38,USD,Completed
L002704,PO001205,V017,P0036,D03,2024-10-09,2024-10-11,2024-10-11,53.0,1579.19,USD,Completed
L017734,PO008049,V020,P0028,D01,2025-10-05,2025-10-06,2025-10-06,220.0,229.26,USD,Completed
L017374,PO007886,V027,P0050,D01,2025-12-13,2025-12-17,2025-12-16,86.0,13.39,USD,Completed
L002603,PO001162,V016,P0069,D08,2025-09-01,2025-09-10,2025-11-05,2389.0,34.64,USD,Completed
L008224,PO003706,V020,P0039,D01,2025-03-31,2025-04-01,2025-04-05,107.0,191.2,USD,Completed
L009483,PO004273,V013,P0085,D05,2025-11-09,2025-12-21,2025-12-19,9.0,8299.99,USD,Completed
L010370,PO004663,V034,P0093,D04,2024-06-20,2024-06-21,2024-06-29,52.0,250.75,USD,Completed
L004511,PO002028,V019,P0030,D07,2024-03-16,2024-03-20,2024-03-18,383.0,57.07,USD,Completed
L004689,PO002105,V039,P0106,D09,2025-03-29,2025-04-01,2025-03-31,5.0,1694.23,USD,Completed
L015703,PO007127,V022,P0034,D08,2024-06-15,2024-06-17,2024-06-16,61.0,650.73,USD,Completed
L016005,PO007269,V015,P0084,D09,2025-05-06,2025-06-17,2025-06-19,6.0,2252.89,USD,Completed
L002406,PO001075,V019,P0035,D04,2025-12-09,2025-12-17,2025-12-15,30.0,1409.84,USD,Completed
L006452,PO002923,V016,P0072,D09,2025-11-01,2025-12-02,2025-12-08,990.0,89.12,USD,Completed
L006770,PO003062,V020,P0037,D08,2025-04-24,2025-04-30,2025-04-27,72.0,616.45,USD,Completed
L002947,PO001306,V002,P0021,D01,2025-07-27,2025-08-14,2025-08-13,7.0,2583.76,USD,Completed
L016816,PO007632,V040,P0103,D09,2025-02-21,2025-02-25,2025-02-22,9.0,162.59,USD,Completed
L011425,PO005169,V037,P0092,D08,2024-01-31,2024-02-02,,58.0,160.87,USD,Cancelled
L000314,PO000153,V012,P0087,D09,2025-04-14,2025-05-30,2025-05-27,5.0,20233.94,USD,Completed
L016535,PO007508,V035,P0097,D05,2025-12-25,2026-01-18,,2.0,4166.98,USD,Open
L010258,PO004614,V034,P0098,D06,2024-12-28,2024-12-31,2025-01-05,4.0,4447.83,USD,Completed
L018481,PO008372,V025,P0051,D06,2025-08-03,2025-08-12,2025-08-11,8.0,1050.66,USD,Completed
L008293,PO003737,V036,P0096,D08,2025-01-25,2025-02-23,2025-02-22,1.0,5072.5,USD,Completed
L011896,PO005395,V018,P0037,D01,2025-01-26,2025-01-30,2025-01-27,56.0,540.0,USD,Completed
L012712,PO005784,V017,P0029,D01,2025-03-23,2025-03-24,2025-03-29,256.0,336.71,USD,Completed
L003563,PO001589,V034,P0092,D09,2025-05-29,2025-06-05,,73.0,256.24,USD,Open
L014960,PO006797,V017,P0029,D06,2024-07-18,2024-07-22,2024-07-26,177.0,353.47,USD,Completed
L002782,PO001233,V026,P0045,D03,2024-01-13,2024-01-21,,30.0,74.15,USD,Open
L008830,PO003974,V007,P0002,D04,2024-02-26,2024-03-10,2024-03-14,26.0,2259.96,USD,Completed
L000485,PO000224,V003,P0008,D09,2024-12-30,2025-01-05,,17.0,503.43,USD,Open
L018917,PO008577,V040,P0106,D02,2024-09-05,2024-09-08,2024-09-08,7.0,1475.71,USD,Completed
L013247,PO006031,V017,P0029,D06,2025-10-02,2025-10-04,2025-10-04,167.0,349.6,USD,Completed
L016882,PO007664,V037,P0095,D03,2024-09-06,2024-09-09,2024-09-20,114.0,156.41,USD,Completed
L019087,PO008661,V006,P0022,D01,2025-02-07,2025-02-14,2025-02-16,46.0,36.11,USD,Completed
L000439,PO000206,V002,P0026,D01,2025-02-14,2025-02-16,2025-02-17,100.0,122.87,USD,Completed
L011106,PO005006,V020,P0028,D07,2024-09-09,2024-09-10,2024-09-10,222.0,214.88,USD,Completed
L002798,PO001240,V036,P0097,D07,2025-11-30,2025-12-23,2025-12-20,3.0,5158.81,USD,Completed
L010863,PO004893,V004,P0004,D08,2025-03-10,2025-03-19,2025-03-19,33.0,1288.38,USD,Completed
L016929,PO007685,V013,P0079,D02,2025-01-21,2025-01-26,2025-01-23,516.0,113.93,USD,Completed
L015001,PO006817,V025,P0046,D05,2024-08-12,2024-08-17,2024-08-14,40.0,110.8,USD,Completed
L015047,PO006833,V036,P0090,D05,2025-12-26,2026-01-03,,115.0,226.04,USD,Open
L011747,PO005324,V017,P0033,D06,2025-06-07,2025-06-09,2025-06-09,162.0,157.92,USD,Completed
L002535,PO001131,V003,P0025,D01,2025-08-16,2025-08-23,2025-08-21,30.0,79.57,USD,Completed
L006065,PO002741,V009,P0077,D09,2025-07-05,2025-07-23,2025-07-23,430.0,294.77,USD,Completed
L012182,PO005523,V025,P0043,D01,2024-02-21,2024-02-26,2024-02-26,434.0,2.61,USD,Completed
L008232,PO003710,V001,P0003,D01,2025-08-09,2025-08-13,,50.0,1553.7,USD,Open
L019225,PO008730,V012,P0087,D08,2024-12-11,2025-01-20,2025-01-28,5.0,18041.51,USD,Completed
L007667,PO003450,V018,P0033,D03,2024-03-02,2024-03-04,2024-03-03,89.0,98.73,USD,Completed
L015996,PO007265,V024,P0044,D07,2024-12-14,2024-12-19,2024-12-17,55.0,157.66,USD,Completed
L004059,PO001816,V010,P0086,D09,2025-12-12,2025-12-27,,8.0,7039.11,USD,Open
L017226,PO007814,V006,P0012,D06,2024-11-23,2024-11-30,2024-11-28,13.0,214.82,USD,Completed
L019161,PO008698,V005,P0019,D01,2024-02-13,2024-03-02,2024-03-01,13.0,1334.68,USD,Completed
L018816,PO008530,V036,P0090,D07,2024-09-20,2024-09-26,2024-09-23,74.0,233.04,USD,Completed
L002586,PO001155,V037,P0092,D06,2025-12-13,2025-12-14,,77.0,150.79,USD,Open
L002860,PO001270,V036,P0090,D06,2025-10-20,2025-10-25,2025-10-25,82.0,246.88,USD,Completed
L003475,PO001550,V017,P0029,D04,2024-07-01,2024-07-02,2024-07-03,403.0,322.84,USD,completed
L002316,PO001036,V040,P0103,D09,2025-04-26,2025-04-27,2025-07-02,39.0,156.88,USD,completed
L008478,PO003814,V035,P0094,D03,2025-09-15,2025-09-22,2025-10-18,49.0,173.87,USD,Completed
L003264,PO001451,V027,P0048,D07,2025-02-08,2025-02-11,2025-02-11,129.0,26.22,USD,Completed
L011147,PO005029,V018,P0037,D01,2024-02-04,2024-02-06,2024-02-05,25.0,515.79,USD,Completed
L009443,PO004255,V017,P0033,D08,2024-03-04,2024-03-05,2024-03-09,143.0,155.05,USD,Completed
L011452,PO005182,V020,P0029,D01,2025-07-09,2025-07-12,2025-07-11,444.0,261.48,USD,Completed
L007469,PO003365,V019,P0035,D04,2024-10-10,2024-10-14,,72.0,1351.57,USD,Open
L015142,PO006879,V019,P0035,D01,2024-09-02,2024-09-08,2024-09-06,57.0,1437.53,USD,Completed
L001963,PO000881,V010,P0080,D09,2024-03-17,2024-03-24,,916.0,35.43,USD,Open
L019362,PO008798,V003,P0008,D01,2025-07-14,2025-07-23,2025-07-20,14.0,543.34,USD,Completed
L007090,PO003201,V031,P0064,D05,2024-01-17,2024-01-20,2024-01-19,11.0,1390.95,USD,Completed
L012204,PO005532,V028,P0064,D02,2024-11-14,2024-11-21,,10.0,1902.58,USD,Open
L004446,PO001994,V001,P0024,D08,2025-05-15,2025-05-18,2025-05-18,42.0,62.29,USD,Completed
L001906,PO000859,V007,P0008,D01,2024-08-20,2024-08-31,2024-09-18,15.0,519.85,USD,Completed
L016324,PO007415,V015,P0079,D09,2024-05-29,2024-06-16,2024-06-21,485.0,119.26,USD,Completed
L006591,PO002981,V018,P0031,D06,2025-04-01,2025-04-07,2025-04-04,86.0,338.52,USD,Completed
L004752,PO002133,V039,P0106,D09,2025-10-09,2025-10-14,2025-10-11,7.0,1715.38,USD,Completed
L003012,PO001339,V010,P0080,D08,2025-10-24,2025-11-13,2025-11-10,415.0,35.92,USD,Completed
L000972,PO000448,V004,P0005,D01,2025-01-13,2025-01-24,2025-01-27,50.0,752.94,USD,Completed
L015146,PO006880,V025,P0049,D04,2025-06-24,2025-06-27,2025-06-27,87.0,22.04,USD,Completed
L005655,PO002544,V031,P0063,D05,2024-09-07,2024-09-10,2024-09-09,4.0,3266.6,USD,Completed
L007345,PO003310,V028,P0061,D02,2025-05-01,2025-05-14,2025-05-11,4.0,1170.72,USD,Completed
L011857,PO005374,V037,P0092,D07,2024-08-30,2024-09-03,2024-09-18,56.0,161.24,USD,Completed
L005666,PO002548,V039,P0104,D02,2025-05-20,2025-05-25,2025-05-22,20.0,264.88,USD,Completed
L009807,PO004417,V026,P0041,D01,2025-04-06,2025-04-11,2025-04-09,298.0,4.28,USD,Completed
L014670,PO006666,V020,P0031,D06,2024-02-28,2024-02-29,2024-02-29,93.0,415.1,USD,Completed
L008893,PO004003,V035,P0095,D08,2025-06-27,2025-07-04,2025-07-01,84.0,186.25,USD,Completed
L011136,PO005022,V039,P0103,D02,2025-04-14,2025-04-20,2025-04-17,19.0,161.17,USD,Completed
L013427,PO006108,V032,P0059,D02,2024-08-24,2024-09-03,2024-09-05,8.0,223.2,USD,Completed
L004450,PO001997,V035,P0089,D07,2024-02-11,2024-02-25,,110.0,298.86,USD,Cancelled
L012877,PO005866,V030,P0066,D09,2024-09-09,2024-09-19,2024-10-13,60.0,93.62,USD,Completed
L007982,PO003594,V031,P0063,D02,2024-09-11,2024-09-12,2024-09-21,7.0,3485.96,USD,Completed
L018551,PO008404,V039,P0107,D09,2025-03-05,2025-03-07,2025-03-06,9.0,2447.54,USD,Completed
L008175,PO003682,V036,P0090,D06,2024-02-22,2024-02-27,2024-02-24,91.0,252.08,USD,Completed
L015105,PO006863,V022,P0028,D01,2025-09-26,2025-09-29,2025-09-27,193.0,257.15,USD,Completed
L001028,PO000472,V016,P0074,D05,2024-06-27,2024-08-05,2024-08-05,245.0,385.88,USD,Completed
L004022,PO001798,V017,P0036,D07,2025-05-02,2025-05-03,2025-05-11,49.0,1707.72,USD,Completed
L014674,PO006667,V037,P0096,D08,2024-08-23,2024-09-01,,5.0,3116.93,USD,Cancelled
L004167,PO001868,V040,P0101,D02,2024-12-28,2024-12-29,2024-12-29,7.0,344.71,USD,Completed
L006757,PO003058,V014,P0074,D08,2024-09-08,2024-10-02,2024-10-06,245.0,479.5,USD,Completed
L019302,PO008769,V039,P0099,D09,2024-01-14,2024-01-22,2024-01-19,10.0,372.45,USD,Completed
L001298,PO000584,V028,P0059,D02,2025-05-18,2025-06-01,2025-06-01,10.0,216.78,USD,Completed
L005273,PO002381,V034,P0092,D09,2025-06-01,2025-06-02,2025-06-02,73.0,247.27,USD,Completed
L012055,PO005469,V021,P0035,D07,2025-04-09,2025-04-12,2025-04-24,61.0,1616.05,USD,Completed
L002496,PO001117,V036,P0096,D08,2024-09-12,2024-10-09,2024-10-08,3.0,4360.52,USD,Completed
L014727,PO006689,V032,P0061,D05,2025-05-16,2025-05-27,2025-05-25,10.0,1176.6,USD,Completed
L006245,PO002822,V015,P0070,D09,2024-12-07,2024-12-19,2024-12-18,202.0,566.58,USD,Completed
L017889,PO008120,V014,P0076,D09,2024-09-11,2024-10-23,2024-10-23,273.0,400.3,USD,Completed
L001420,PO000637,V030,P0059,D05,2025-03-22,2025-03-30,2025-03-28,10.0,226.01,USD,Completed
L001523,PO000683,V003,P0008,D01,2024-07-16,2024-07-22,2024-07-31,20.0,492.31,USD,Completed
L018973,PO008601,V002,P0015,D08,2024-09-20,2024-09-26,2024-10-02,49.0,91.69,USD,Completed
L003208,PO001428,V027,P0047,D05,2024-01-03,2024-01-06,2024-01-06,35.0,95.81,USD,Completed
L002175,PO000975,V036,P0091,D02,2024-05-04,2024-05-13,2024-05-12,92.0,150.99,USD,Completed
L006742,PO003051,V038,P0102,D09,2025-02-28,2025-03-05,2025-03-17,50.0,352.78,USD,Completed
L011420,PO005167,V019,P0028,D04,2024-09-20,2024-09-26,2024-09-24,382.0,194.89,USD,Completed
L019125,PO008677,V005,P0014,D02,2024-02-05,2024-02-14,2024-02-11,53.0,74.11,USD,Completed
L006724,PO003044,V036,P0094,D06,2025-10-21,2025-10-30,,111.0,164.68,USD,Open
L001291,PO000582,V004,P0008,D09,2024-01-01,2024-01-11,2024-01-21,19.0,446.75,USD,Completed
L001555,PO000697,V033,P0088,D04,2025-01-11,2025-01-22,2025-01-22,109.0,261.84,USD,Completed
L003617,PO001617,V037,P0095,D04,2024-07-17,2024-07-20,2024-08-16,33.0,167.35,USD,Completed
L018877,PO008559,V036,P0096,D02,2025-08-16,2025-09-15,2025-09-13,2.0,4933.38,USD,Completed
L004703,PO002111,V016,P0072,D09,2025-08-03,2025-09-03,2025-09-08,990.0,88.46,USD,Completed
L012455,PO005657,V009,P0085,D09,2024-10-08,2024-10-30,,10.0,8924.77,USD,Cancelled
L017001,PO007721,V022,P0027,D08,2025-06-01,2025-06-04,2025-06-03,67.0,138.66,USD,Completed
L014815,PO006727,V027,P0047,D02,2024-12-18,2024-12-20,2024-12-20,67.0,91.24,USD,Completed
L004578,PO002053,V011,P0087,D09,2024-07-14,2024-08-28,2024-08-26,5.0,18126.96,USD,Completed
L014396,PO006538,V017,P0030,D07,2025-04-21,2025-04-22,2025-04-22,166.0,89.55,USD,Completed
L000981,PO000452,V019,P0027,D04,2025-08-06,2025-08-08,2025-08-07,261.0,121.52,USD,Completed
L000804,PO000375,V031,P0057,D09,2025-01-15,2025-01-17,2025-01-17,5.0,334.03,USD,Completed
L003430,PO001527,V007,P0007,D08,2025-01-26,2025-02-03,2025-02-01,24.0,164.61,USD,Completed
L000222,PO000113,V040,P0102,D02,2025-12-26,2025-12-27,2025-12-27,37.0,283.93,USD,Completed
L011388,PO005153,V019,P0038,D06,2025-10-01,2025-10-05,2025-10-03,165.0,55.31,USD,Completed
L010282,PO004623,V033,P0094,D04,2025-02-14,2025-02-17,,65.0,171.66,USD,Cancelled
L016678,PO007570,V026,P0054,D04,2025-10-13,2025-10-23,2025-10-20,19.0,1175.29,USD,Completed
L014308,PO006503,V014,P0078,D09,2025-08-04,2025-08-21,2025-08-19,2000.0,30.6,USD,Completed
L002387,PO001067,V012,P0077,D09,2024-10-11,2024-10-19,2024-10-19,430.0,239.93,USD,Completed
L002936,PO001299,V027,P0048,D05,2025-02-21,2025-02-25,2025-02-24,200.0,24.83,USD,Completed
L016345,PO007422,V017,P0032,D07,2024-12-17,2024-12-18,2024-12-18,110.0,233.15,USD,Completed
L005195,PO002345,V015,P0084,D09,2025-09-12,2025-10-15,2025-10-17,3.0,2306.47,USD,Completed
L018495,PO008377,V005,P0019,D03,2024-02-11,2024-02-20,2024-02-19,18.0,1226.38,USD,Completed
L003861,PO001724,V019,P0040,D01,2025-07-08,2025-07-12,,93.0,127.15,USD,Open
L004008,PO001792,V007,P0001,D02,2025-07-13,2025-07-21,2025-07-20,16.0,1157.64,USD,Completed
L001273,PO000574,V006,P0024,D09,2024-06-27,2024-06-30,2024-06-30,28.0,66.12,USD,Completed
L013515,PO006151,V007,P0014,D01,2024-02-17,2024-02-22,2024-03-16,29.0,105.61,USD,Completed
L016953,PO007700,V005,P0013,D03,2024-09-22,2024-10-02,2024-09-30,19.0,165.81,USD,Completed
L009759,PO004395,V019,P0028,D01,2025-11-29,2025-12-04,2025-12-07,268.0,219.98,USD,Completed
L003853,PO001722,V002,P0023,D08,2024-10-06,2024-10-12,2024-10-11,57.0,61.48,USD,Completed
L010369,PO004662,V025,P0044,D01,2025-05-04,2025-05-11,2025-05-10,59.0,156.3,USD,Completed
L010508,PO004730,V033,P0094,D05,2024-11-12,2024-11-17,2024-11-17,120.0,143.49,USD,Completed
L003051,PO001357,V029,P0066,D02,2024-10-26,2024-11-02,2024-11-10,151.0,93.49,USD,Completed
L010654,PO004792,V027,P0042,D07,2024-06-25,2024-06-27,2024-06-27,150.0,7.78,USD,Completed
L015020,PO006824,V021,P0031,D04,2025-04-05,2025-04-11,2025-05-02,206.0,456.02,USD,Completed
L016621,PO007546,V027,P0048,D06,2025-08-09,2025-08-13,2025-08-13,74.0,26.59,USD,Completed
L008911,PO004014,V019,P0030,D06,2024-03-31,2024-04-02,2024-04-01,236.0,61.01,USD,Completed
L007614,PO003429,V017,P0039,D01,2024-07-23,2024-07-26,2024-08-02,119.0,236.31,USD,Completed
L018993,PO008611,V039,P0102,D02,2025-01-29,2025-02-04,2025-02-04,9.0,319.86,USD,Completed
L012490,PO005670,V002,P0015,D06,2025-01-05,2025-01-11,2025-01-16,54.0,94.25,USD,Completed
L002627,PO001173,V036,P0090,D08,2024-08-06,2024-08-14,2024-08-12,143.0,216.1,USD,Completed
L000116,PO000058,V021,P0031,D04,2025-07-05,2025-07-10,2025-07-10,168.0,490.55,USD,Completed
L018718,PO008480,V018,P0035,D06,2024-12-03,,2024-12-08,34.0,1265.38,USD,Completed
L000060,PO000027,V017,P0032,D08,2024-11-25,2024-11-29,2024-11-29,105.0,228.54,USD,Completed
L014581,PO006628,V035,P0089,D03,2024-10-28,2024-11-07,2024-11-07,123.0,295.5,USD,Completed
L002744,PO001217,V005,P0024,D08,2024-10-26,,2024-11-01,91.0,54.78,USD,Completed
L009689,PO004362,V039,P0100,D02,2025-01-05,2025-01-14,,7.0,1017.4,USD,Open
L007560,PO003408,V022,P0040,D04,2025-02-08,2025-02-12,2025-02-09,123.0,133.73,USD,Completed
L013025,PO005933,V022,P0034,D06,2024-05-22,2024-05-28,2024-05-25,53.0,639.61,USD,Completed
L006028,PO002721,V029,P0066,D02,2024-10-03,2024-10-07,2024-10-26,75.0,92.15,USD,Completed
L013038,PO005942,V025,P0041,D02,2024-12-04,2024-12-09,2024-12-06,364.0,3.18,USD,Completed
L005333,PO002406,V003,P0005,D08,2025-11-09,2025-11-20,2025-11-19,35.0,904.49,USD,Completed
L016007,PO007270,V010,P0075,D09,2024-06-19,2024-08-01,2024-07-31,282.0,337.23,USD,Completed
L004744,PO002130,V012,P0082,D02,2025-02-04,2025-02-06,2025-02-06,529.0,191.4,USD,Completed
L008883,PO003996,V005,P0019,D07,2025-10-29,2025-11-09,2025-11-06,16.0,1456.19,USD,Completed
L012269,PO005567,V036,P0093,D09,2024-04-06,2024-04-09,2024-04-09,120.0,206.78,USD,Completed
L018772,PO008505,V041,P0101,D02,2025-07-18,2025-07-24,2025-07-23,20.0,371.83,USD,Completed
L017645,PO008007,V015,P0071,D09,2025-06-25,2025-07-14,2025-07-14,258.0,427.92,USD,Completed
L003126,PO001394,V034,P0092,D07,2024-12-27,2025-01-02,2025-01-07,19.0,252.73,USD,Completed
L003296,PO001465,V029,P0068,D05,2024-06-13,2024-06-20,,68.0,143.35,USD,Open
L017496,PO007943,V006,P0002,D02,2025-12-21,2026-01-01,2026-01-03,47.0,1925.61,USD,Completed
L003283,PO001460,V017,P0036,D07,2025-04-05,2025-04-08,2025-04-06,40.0,1785.79,USD,Completed
L019140,PO008688,V001,P0007,D07,2024-02-26,2024-03-05,2024-03-04,20.0,132.56,USD,Completed
L017859,PO008107,V015,P0071,D05,2024-02-06,2024-03-02,2024-03-01,258.0,434.19,USD,Completed
L010424,PO004689,V002,P0015,D01,2025-05-23,2025-05-31,2025-05-31,35.0,,USD,Completed
L012814,PO005835,V036,P0096,D06,2024-07-23,2024-08-15,2024-09-11,3.0,4820.11,USD,Completed
L012590,PO005722,V007,P0016,D01,2025-06-14,2025-07-04,2025-07-19,7.0,820.98,USD,Completed
L005071,PO002283,V031,P0064,D05,2024-01-13,2024-01-15,2024-01-15,12.0,1501.12,USD,Completed
L016723,PO007589,V025,P0052,D06,2025-04-22,2025-05-14,2025-05-14,18.0,941.83,USD,Completed
L015103,PO006862,V018,P0036,D06,2024-09-16,2024-09-20,2024-09-18,42.0,997.88,USD,Completed
L007827,PO003522,V017,P0030,D07,2025-10-03,2025-10-04,2025-10-04,317.0,79.46,usd,Completed
L013487,PO006135,V025,P0042,D02,2025-12-08,2025-12-11,2025-12-10,156.0,7.06,USD,Completed
L014591,PO006632,V036,P0094,D07,2025-01-03,2025-01-10,2025-01-21,77.0,171.27,USD,Completed
L007922,PO003565,V035,P0088,D06,2024-11-28,2024-12-07,2024-12-07,46.0,224.59,USD,Completed
L014619,PO006646,V020,P0033,D04,2024-08-18,2024-08-22,2024-08-22,283.0,104.34,USD,Completed
L013164,PO005993,V004,P0003,D08,2024-02-28,2024-03-08,2024-03-11,13.0,1409.52,USD,Completed
L003560,PO001587,V017,P0038,D03,2024-07-08,2024-07-09,2024-07-13,63.0,76.82,USD,Completed
L018860,PO008549,V024,P0044,D06,2024-04-05,2024-04-09,2024-04-09,85.0,147.8,USD,Completed
L005223,PO002357,V035,P0091,D07,2024-09-07,2024-09-17,2024-09-17,55.0,111.72,USD,Completed
L000452,PO000211,V033,P0095,D07,2024-03-25,2024-04-05,2024-04-03,20.0,198.22,USD,Completed
L002768,PO001228,V021,P0036,D03,2024-07-10,2024-07-15,2024-07-12,64.0,1382.61,USD,Completed
L006400,PO002894,V013,P0081,D08,2025-07-14,2025-07-29,2025-07-29,385.0,297.66,USD,Completed
L009771,PO004401,V003,P0018,D06,2024-05-14,2024-06-02,,8.0,1949.38,USD,Cancelled
L008410,PO003789,V027,P0054,D03,2025-09-21,2025-10-12,2025-10-22,7.0,1197.28,USD,Completed
L007198,PO003247,V006,P0011,D08,2024-04-09,2024-04-19,2024-04-20,15.0,136.2,USD,Completed
L000857,PO000396,V006,P0011,D01,2024-12-02,2024-12-12,2024-12-10,40.0,122.42,USD,Completed
L007879,PO003548,V009,P0087,D09,2024-06-26,2024-07-12,2024-07-10,1.0,20681.26,USD,Completed
L010128,PO004565,V041,P0102,D02,2024-10-29,2024-11-01,2024-11-01,50.0,284.2,USD,Completed
L018646,PO008449,V026,P0053,D01,2024-01-11,2024-01-30,2024-01-28,17.0,1125.8,USD,Completed
L016205,PO007358,V032,P0065,D05,2025-02-17,,,108.0,58.27,USD,Open
L011669,PO005286,V002,P0005,D09,2024-10-02,2024-10-13,2024-10-12,17.0,1053.38,USD,Completed
L000201,PO000103,V040,P0101,D02,2024-03-25,2024-03-29,,20.0,365.5,USD,Open
L009940,PO004480,V037,P0091,D09,2025-07-12,2025-07-20,2025-07-19,95.0,107.96,USD,Completed
L005283,PO002385,V016,P0073,D08,2025-11-26,2025-12-16,2025-12-15,3139.0,4.12,USD,Completed
L017159,PO007786,V020,P0028,D01,2025-12-25,2025-12-26,2026-01-01,201.0,249.6,USD,Completed
L012546,PO005696,V036,P0093,D04,2025-05-07,2025-05-09,,67.0,238.4,USD,Open
L008098,PO003651,V010,P0081,D09,2025-02-05,2025-02-24,2025-02-23,385.0,245.18,USD,Completed
L010490,PO004721,V036,P0095,D06,2025-02-08,2025-02-15,2025-02-12,65.0,238.44,USD,Completed
L013521,PO006153,V007,P0001,D07,2025-07-11,2025-07-21,2025-08-05,33.0,1255.14,USD,Completed
L003858,PO001723,V002,P0004,D07,2024-12-06,2024-12-17,2024-12-26,34.0,1558.66,USD,Completed
L016553,PO007515,V018,P0037,D01,2025-10-16,2025-10-18,2025-10-17,53.0,519.05,USD,Completed
L015214,PO006913,V031,P0065,D09,2024-07-01,2024-07-07,2024-07-04,200.0,40.11,USD,Completed
L009614,PO004327,V003,P0014,D01,2025-02-25,2025-03-02,2025-03-02,30.0,94.7,USD,Completed
L016400,PO007442,V003,P0014,D07,2025-12-08,2025-12-15,2025-12-12,13.0,103.66,USD,Completed
L013035,PO005941,V027,P0045,D05,2024-05-31,2024-06-04,2024-06-04,58.0,80.56,USD,Completed
L000323,PO000157,V002,P0007,D06,2024-11-01,2024-11-06,2024-11-05,11.0,179.05,USD,Completed
L004606,PO002065,V036,P0091,D07,2024-02-07,2024-02-22,,111.0,141.38,USD,Cancelled
L012898,PO005879,V006,P0018,D02,2025-12-21,2026-01-09,,18.0,1795.64,USD,Cancelled
L016595,PO007534,V039,P0105,D02,2024-02-17,2024-02-21,2024-02-18,10.0,4843.84,USD,Completed
L000500,PO000235,V002,P0026,D01,2024-06-07,2024-06-09,2024-06-09,29.0,121.75,USD,Completed
L006951,PO003139,V028,P0068,D02,2024-02-09,2024-02-13,2024-02-10,200.0,120.22,USD,Completed
L013086,PO005963,V020,P0029,D06,2025-08-15,2025-08-18,2025-08-16,357.0,235.71,USD,Completed
L000410,PO000194,V028,P0061,D05,2025-12-10,2025-12-18,2025-12-16,10.0,1015.1,USD,Completed
L011716,PO005309,V011,P0077,D09,2025-04-11,2025-04-19,2025-04-19,430.0,218.39,USD,Completed
L013611,PO006192,V033,P0098,D07,2024-05-28,2024-06-07,2024-06-08,4.0,3403.31,USD,Completed
L013505,PO006146,V007,P0002,D02,2024-12-29,2025-01-08,2025-01-15,14.0,2163.2,USD,Completed
L000211,PO000109,V029,P0059,D05,2024-10-12,2024-10-22,2024-10-20,4.0,222.66,USD,Completed
L014169,PO006440,V036,P0091,D06,2025-11-27,2025-12-02,2025-11-30,57.0,148.02,USD,Completed
L015864,PO007204,V029,P0068,D02,2024-08-05,2024-08-13,2024-08-13,200.0,120.11,USD,Completed
L016279,PO007396,V026,P0044,D04,2024-12-03,2024-12-06,,57.0,164.99,USD,Open
L004075,PO001823,V003,P0013,D02,2025-06-16,2025-06-20,,60.0,174.07,USD,Cancelled
L006869,PO003100,V026,P0049,D07,2024-01-15,2024-01-20,2024-01-18,69.0,23.38,USD,Completed
L002679,PO001196,V036,P0091,D08,2025-09-30,2025-10-03,2025-10-01,42.0,141.43,USD,Completed
L007349,PO003311,V036,P0094,D05,2025-05-07,2025-05-09,,120.0,177.56,USD,Open
L008859,PO003987,V034,P0095,D04,2024-05-29,2024-06-08,2024-05-19,49.0,251.81,USD,Completed
L008966,PO004037,V027,P0050,D07,2025-08-18,2025-08-21,2025-08-19,68.0,13.43, USD,Completed
L013926,PO006336,V019,P0034,D01,2024-01-12,2024-01-17,2024-01-17,184.0,481.75,USD,Completed
L018119,PO008218,V032,P0066,D05,2024-01-31,2024-02-10,,77.0,101.56,USD,Open
L008620,PO003875,V008,P0021,D08,2025-07-26,2025-08-05,2025-08-02,13.0,2560.95,USD,Completed
L015913,PO007231,V031,P0058,D09,2025-03-20,2025-03-21,2025-03-26,2.0,655.65,USD,Completed
L004741,PO002129,V015,P0074,D09,2025-05-12,2025-06-26,2025-06-25,245.0,462.66,USD,Completed
L009515,PO004285,V036,P0096,D08,2025-02-18,2025-03-14,2025-03-28,5.0,4116.29,USD,Completed
